"","Sites_notre_num_rotation_","Site_Suisse","x","y","ch_edaphic_eivdescombes_pixel_d","ch_edaphic_eivdescombes_pixel_f","ch_edaphic_eivdescombes_pixel_h","ch_edaphic_eivdescombes_pixel_k","ch_edaphic_eivdescombes_pixel_l","ch_edaphic_eivdescombes_pixel_n","ch_edaphic_eivdescombes_pixel_r","ch_edaphic_eivdescombes_pixel_w","meanEVI_annualmax_2017_2021","meanEVI_annualmean_2017_2021","meanEVI_annualmedian_2017_2021","meanEVI_annualmin_2017_2021","meanEVI_annualrange_2017_2021","meanEVI_annualstd_2017_2021","meanGCI_annualmax_2017_2021","meanGCI_annualmean_2017_2021","meanGCI_annualmedian_2017_2021","meanGCI_annualmin_2017_2021","meanGCI_annualrange_2017_2021","meanGCI_annualstd_2017_2021","AI_8110_LV95","bio1_t_8110_LV95","bio10_twarmq_8110_LV95","bio11_tcoldq_8110_LV95","bio12_p_8110_LV95","bio13_pwet_8110_LV95","bio14_pdry_8110_LV95","bio15_ps_8110_LV95","bio16_pwetq_8110_LV95","bio17_pdryq_8110_LV95","bio18_pwarmq_8110_LV95","bio19_pcoldq_8110_LV95","bio2_tdr_8110_LV95","bio3_tiso_8110_LV95","bio4_ts_8110_LV95","bio5_tmaxw_8110_LV95","bio6_tminc_8110_LV95","bio7_tar_8110_LV95","bio8_twetq_8110_LV95","bio9_tdryq_8110_LV95","etpY_8110_LV95","gdd0Y_8110_LV95","gdd3Y_8110_LV95","gdd5Y_8110_LV95","SrelY_8110_LV95","SCD15_final","SCD40_final","EauxStagnantes_prop","ForetBuissannante_prop","ForetClairsemee_prop","ForetDense_prop","Glacier_prop","RocheMeubler_prop","Rocks_Min80Per_prop","ZHumide_prop","east_mean","eastSlope_mean","mnt_mean","north_mean","northSlope_mean","roughness_mean","slope_mean","TPI_mean","TRI_mean","CanopyVaud2m_max","CanopyVaud2m_mean","CanopyVaud2m_median","CanopyVaud2m_min","CanopyVaud2m_sd","sradY"
"28","P28","828",2580927.8202,1126009.7547,2.444331407547,3.18383455276489,3.14086127281189,3.00489902496338,3.77389574050903,2.81537938117981,6.27271032333374,1.80475401878357,40678000,10637500,12710000,-22010000,67435000,14837500,53487500,19437500,7865000,-5145000,58637500,20955000,12,1.89999997615814,8.89999961853027,-4.30000019073486,2111,211.800003051758,139.199996948242,14.1999998092651,630.099975585938,453.200012207031,630.099975585938,527.400024414062,7,31.3999996185303,561.5,14.1999998092651,-8,22.2000007629395,8.89999961853027,-2.59999990463257,267,1367.09997558594,803.099975585938,520.200012207031,49.7999992370605,122.026321411133,109.063903808594,0,0,0,0,0,0,0.230000004172325,0,0.224963799118996,0.0691564977169037,2020.68225097656,-0.969413876533508,-0.323437690734863,0.829498291015625,19.4528617858887,0.0603485107421875,0.277778625488281,0.349853515625,0.25543212890625,0.25054931640625,0.1707763671875,0.0748039409518242,83046.8359375
"29","P29","432",2580699.8711,1126000.3996,2.43972611427307,3.02757978439331,3.39572072029114,3.09800839424133,3.91019916534424,2.39286994934082,6.11304473876953,1.77842104434967,90094004,16650000,15430000,-19667500,126547504,24172500,61040000,22025000,11625000,-3140000,64180000,23655000,11,1.89999997615814,8.89999961853027,-4.30000019073486,2153.89990234375,216.199996948242,141.600006103516,14.1999998092651,642.299987792969,462.5,642.299987792969,539.200012207031,6.90000009536743,31.3999996185303,560.099975585938,14.1000003814697,-8,22.1000003814697,8.89999961853027,-2.70000004768372,262.399993896484,1355.09997558594,793.900024414062,512.799987792969,49.7000007629395,116.110054016113,112.085136413574,0,0,0,0,0,0,0,0,-0.411352634429932,-0.0835931152105331,2050.15844726562,-0.903805553913116,-0.197725743055344,0.5897216796875,12.4975862503052,0.0489959716796875,0.174453735351562,0.81005859375,0.33197021484375,0.2589111328125,0,0.401463121175766,87371.5078125
"30","P30","495",2580602.1508,1125896.6998,2.45820665359497,2.96400904655457,3.3790078163147,3.10256934165955,3.85671806335449,2.49286699295044,6.11601448059082,1.70652914047241,28563999,9860000,10757500,-14915000,44827500,10685000,60865000,22912500,15895000,-3947500,64812500,22097500,12,2,9.10000038146973,-4.19999980926514,2161.80004882812,217,142.300003051758,14.1999998092651,644.900024414062,464,644.900024414062,540.599975585938,6.90000009536743,31.3999996185303,560.799987792969,14.3000001907349,-7.90000009536743,22.2000007629395,9.10000038146973,-2.5,273.600006103516,1397.30004882812,825.700012207031,537.900024414062,49.5999984741211,111.007095336914,100.009788513184,0,0,0,0,0,0,0,0,-0.217482715845108,-0.122535884380341,2002.48999023438,-0.975670039653778,-0.551437795162201,1.61752319335938,34.4181594848633,0.032501220703125,0.541259765625,0.6102294921875,0.22064208984375,0.13616943359375,0,0.289722144603729,89141.0546875
"31","P31","545",2580384.4975,1126009.667,2.38501405715942,3.12941074371338,3.44088578224182,3.00950813293457,3.90147423744202,2.39772868156433,6.03316783905029,1.82270991802216,32268000,11080000,13617500,-18575000,53052500,11925000,49375000,15487500,6565000,-5107500,54485000,19492500,11,1.89999997615814,8.89999961853027,-4.30000019073486,2180,218.899993896484,143.199996948242,14.1000003814697,649.400024414062,468.5,649.400024414062,546.599975585938,6.90000009536743,31.2999992370605,559.799987792969,14.1000003814697,-8,22.1000003814697,8.89999961853027,-2.70000004768372,246.800003051758,1356.90002441406,795.200012207031,513.700012207031,49.4000015258789,140.036636352539,139.029861450195,0,0,0,0,0,0,0,0,0.960151553153992,0.271161735057831,2056.01879882812,-0.279459863901138,-0.078925833106041,0.729248046875,16.404468536377,-0.00020599365234375,0.232475280761719,0,0,0,0,0,80170.2578125
"32","P32","354",2580200.4586,1125803.7894,2.56628727912903,2.92949151992798,3.34148740768433,3.05218195915222,3.87624406814575,2.35531258583069,5.95265865325928,1.5915755033493,41262002,10087500,10857500,-28120000,71992496,14010000,47002500,13490000,6587500,-6225000,53227500,18665000,11,2,9,-4.19999980926514,2162.69995117188,217.199996948242,142.5,14.1000003814697,644.5,464.799987792969,644.5,540.799987792969,6.90000009536743,31.2999992370605,559.400024414062,14.1999998092651,-7.90000009536743,22.1000003814697,9,-2.59999990463257,261.700012207031,1384.09997558594,815.700012207031,529.900024414062,49.2999992370605,144.013671875,144.013671875,0,0,0,0,0,0.469999998807907,0,0,0.501285135746002,0.0581152141094208,2075.19189453125,-0.865241408348083,-0.100309178233147,0.31903076171875,6.65739440917969,-3.814697265625e-05,0.0903701782226562,0,0,0,0,0,75573.6328125
"33","P33","370",2580000.4961,1125598.5311,2.511559009552,3.01588702201843,3.3636953830719,3.00689935684204,3.92977404594421,2.32226848602295,6.15709590911865,1.67220520973206,554478008,46407500,4827500,435000,687942528,162437500,32930000,7220000,-435000,-3687500,36615000,12410000,10,2.09999990463257,9.10000038146973,-4.19999980926514,2142,215.399993896484,141.699996948242,14.1000003814697,638.900024414062,460.299987792969,638.900024414062,534,6.80000019073486,31.2000007629395,558.900024414062,14.1999998092651,-7.80000019073486,22,9.10000038146973,-2.5,232.699996948242,1400.30004882812,827.599975585938,539.200012207031,49.2000007629395,155,154.962936401367,0,0,0,0,0,0.00999999977648258,0,0,-0.783844470977783,-0.208165422081947,2097.38793945312,0.620931923389435,0.164900898933411,0.77392578125,15.4008359909058,3.814697265625e-05,0.204689025878906,0.521484375,0.35400390625,0.30126953125,0.268798828125,0.114841461181641,64698.109375
"34","P34","294",2580199.4719,1125400.1569,2.8451874256134,2.91248822212219,3.07850027084351,3.02416205406189,3.91775250434875,2.36255240440369,6.36244630813599,1.55135130882263,21170000,6317500,7112500,-12557500,35675000,8660000,13827500,2452500,-292500,-6022500,19850000,6205000,10,2.09999990463257,9.10000038146973,-4.19999980926514,2144.30004882812,215.699996948242,142.100006103516,14.1999998092651,640.799987792969,459.899993896484,640.799987792969,533.200012207031,6.90000009536743,31.2999992370605,559.700012207031,14.3000001907349,-7.80000019073486,22.1000003814697,9.10000038146973,-2.5,236.199996948242,1403.09997558594,830.099975585938,541.299987792969,49.2999992370605,163.015411376953,163.000030517578,0,0,0,0,0,0,0,0,0.997094929218292,0.383989959955215,2082.50927734375,0.0760235860943794,0.0291838515549898,0.8961181640625,22.6573009490967,-0.022216796875,0.319961547851562,0,0,0,0,0,71242.21875
"35","P35","570",2580292.0372,1125168.1028,2.67001581192017,3.0191376209259,3.26858592033386,3.02917671203613,3.9247465133667,2.30869293212891,6.29807424545288,1.63357269763947,31670000,4012500,1835000,-53137500,88487504,20032500,35037500,3200000,-2960000,-7990000,43022500,13477500,10,2.09999990463257,9.19999980926514,-4.19999980926514,2139.30004882812,215.5,142.199996948242,14.3000001907349,640.700012207031,458.100006103516,640.700012207031,530,6.90000009536743,31.3999996185303,560.599975585938,14.3999996185303,-7.80000019073486,22.2000007629395,9.19999980926514,-2.40000009536743,250.600006103516,1413.30004882812,838,547.599975585938,49.5,169.969009399414,169.969009399414,0,0,0,0,0,0,0,0,0.866688251495361,0.0902493298053741,2066.65600585938,-0.497850805521011,-0.0518398843705654,0.28570556640625,5.97709035873413,-9.1552734375e-05,0.081085205078125,1.03125,0.56927490234375,0.5484619140625,0.14892578125,0.423161774873734,72489.0546875
"36","P36",NA,2580097.7917,1125000.7506,2.85666227340698,3.04435324668884,3.0341534614563,2.98939943313599,3.97168135643005,2.2615213394165,6.392418384552,1.6076397895813,94332002,13877500,7327500,-9182500,123677504,31602500,35662500,2315000,-2677500,-7192500,42855000,11722500,10,2.09999990463257,9.10000038146973,-4.19999980926514,2124.89990234375,214.199996948242,141.699996948242,14.3000001907349,636.5,455.100006103516,636.5,525.299987792969,6.90000009536743,31.2999992370605,560.200012207031,14.3000001907349,-7.80000019073486,22.1000003814697,9.10000038146973,-2.5,234.5,1400.19995117188,828.099975585938,539.900024414062,49.2999992370605,162.021728515625,154.007797241211,0,0,0,0,0,0.509999990463257,0,0,0.999307155609131,0.386172890663147,2122.82373046875,0.036937166005373,0.0142709277570248,0.86822509765625,22.7332191467285,0.00078582763671875,0.317893981933594,0,0,0,0,0,63170.67578125
"37","P37","552",2579980.0352,1125113.5502,2.82877898216248,2.94676065444946,3.1823194026947,3.01892709732056,3.97199201583862,2.27128148078918,6.23168611526489,1.52500545978546,34870000,9377500,9250000,-8555000,46752500,10125000,40667500,7340000,-1130000,-7667500,48335000,16127500,11,2.09999990463257,9.10000038146973,-4.19999980926514,2123.10009765625,213.899993896484,141.300003051758,14.3000001907349,635.299987792969,455.200012207031,635.299987792969,525.700012207031,6.80000019073486,31.2000007629395,558.299987792969,14.1999998092651,-7.80000019073486,22,9.10000038146973,-2.5,255.699996948242,1395,823.900024414062,536.400024414062,49.2000007629395,164.000045776367,164.019119262695,0,0,0,0,0,0,0.100000001490116,0,0.995969533920288,0.10314117372036,2150.92138671875,-0.0896903648972511,-0.00928817130625248,0.22607421875,5.94412612915039,0,0.080078125,0,0,0,0,0,69997.6171875
"38","P38","560",2579874.5694,1125137.3439,2.83314609527588,2.84571290016174,3.25629687309265,3.09878468513489,4.09466505050659,2.20956182479858,6.16653537750244,1.46369302272797,21816001,8035000,6605000,-9050000,31607500,8160000,42247500,8532500,-990000,-7922500,50170000,17105000,11,2.09999990463257,9.10000038146973,-4.19999980926514,2118.39990234375,213.5,141.100006103516,14.1999998092651,633.5,454.600006103516,633.5,524.700012207031,6.80000019073486,31.1000003814697,558.200012207031,14.1999998092651,-7.80000019073486,22,9.10000038146973,-2.5,257.5,1402.09997558594,829,540.099975585938,49.0999984741211,167,167,0,0,0,0,0,0,0,0,-0.989050686359406,-0.275847047567368,2142.96044921875,-0.147572323679924,-0.0411509200930595,0.65948486328125,16.1949882507324,0.00585174560546875,0.226264953613281,0,0,0,0,0,72278.2890625
"39","P39","202",2577999.4345,1124697.538,2.91803431510925,2.63854908943176,2.91134262084961,3.34846687316895,3.76578450202942,2.39386081695557,6.6436653137207,1.60956239700317,29910000,9362500,11742500,-33545000,66047500,15100000,63435000,16340000,8030000,-7457500,70887504,23937500,17,3.79999995231628,10.8999996185303,-2.70000004768372,1955,198,132.699996948242,14,584.200012207031,421.799987792969,584.200012207031,478.799987792969,7.5,32.7000007629395,572.700012207031,16.5,-6.5,23,10.8999996185303,-0.600000023841858,348.899993896484,1809.80004882812,1145.40002441406,792.700012207031,48.0999984741211,138.964492797852,135.947952270508,0,0,0,0,0,0.980000019073486,0,0,0.107224091887474,0.0614591762423515,1826.49243164062,-0.993855953216553,-0.569519102573395,1.57501220703125,34.963493347168,-0.00437164306640625,0.544380187988281,0,0,0,0,0,80828.1328125
"40","P40","201",2578624.075,1124899.5749,2.46860265731812,2.96347856521606,3.35005068778992,3.05146217346191,3.77596044540405,2.46806955337524,6.09857320785522,1.62742125988007,20104000,6615000,9975000,-39715000,59520000,14427500,44587500,13665000,9532500,-7775000,52362500,16515000,15,2.79999995231628,9.89999961853027,-3.5,2022.09997558594,204.300003051758,136.199996948242,14,603.700012207031,435.799987792969,603.700012207031,498,7.09999990463257,31.8999996185303,563.799987792969,15.1999998092651,-7.19999980926514,22.3999996185303,9.89999961853027,-1.70000004768372,313.700012207031,1566.09997558594,953.900024414062,638.200012207031,48.2999992370605,137.979995727539,134.996017456055,0,0,0,0,0,0,0,0,0.526482760906219,0.171334624290466,1993.51501464844,-0.843721568584442,-0.272600740194321,0.9525146484375,18.8910808563232,-0.0312538146972656,0.264377593994141,0.2164306640625,0.075286865234375,0.0423583984375,0,0.102219894528389,80698.1328125
"41","P41","200",2578684.8021,1124961.2664,2.43723678588867,3.00822329521179,3.36400532722473,3.00169968605042,3.82346105575562,2.37492847442627,6.10499954223633,1.69331574440002,69663999,10702500,10925000,-69565000,150920000,31920000,65780000,19377500,6390000,-8080000,73860000,27250000,14,2.59999990463257,9.69999980926514,-3.59999990463257,2027.5,204.699996948242,136.399993896484,14,605.200012207031,436.899993896484,605.200012207031,499.799987792969,7,31.7000007629395,562,14.8999996185303,-7.30000019073486,22.2999992370605,9.69999980926514,-1.89999997615814,299.100006103516,1527.59997558594,924.200012207031,614.700012207031,48.2999992370605,154,154,0,0,0,0,0,0,0.0199999995529652,0,0.513742744922638,0.110127836465836,2023.61181640625,-0.851603388786316,-0.181981101632118,0.604248046875,12.3496246337891,-0.0338668823242188,0.166816711425781,0.10693359375,0.03692626953125,0.0203857421875,0,0.0504741184413433,79043.6640625
"42","P42","126",2578592.8395,1125101.3563,2.65872263908386,3.04379487037659,3.29875040054321,2.91272974014282,3.92695498466492,2.33675956726074,5.99971008300781,1.59319198131561,228028008,9647500,11865000,-22752500,71782496,16497500,52427500,15722500,8492500,-6045000,58472500,21245000,12,2.5,9.5,-3.79999995231628,2019.59997558594,203.699996948242,135.699996948242,13.8999996185303,602,435.700012207031,602,498.700012207031,7,31.5,560.099975585938,14.6999998092651,-7.5,22.2000007629395,9.5,-2.09999990463257,264.5,1484.59997558594,891.200012207031,588.400024414062,48.2999992370605,153,153,0,0,0,0,0,0,0.560000002384186,0,0.962444841861725,0.345252096652985,2074.34594726562,0.224062085151672,0.0821007341146469,0.9627685546875,21.0476627349854,0.045440673828125,0.311187744140625,0,0,0,0,0,72700.7421875
"43","P43","898",2578352.4442,1125122.9032,2.61522841453552,2.94761991500854,3.39554071426392,2.97039270401001,3.87534141540527,2.3348982334137,5.86041307449341,1.58826851844788,41570000,7812500,8772500,-24352500,70935000,14890000,27052500,6870000,2642500,-6472500,33525000,10672500,12,2.29999995231628,9.30000019073486,-4,1993.5,201.199996948242,134.300003051758,13.8999996185303,594.200012207031,430.299987792969,594.200012207031,491.5,6.90000009536743,31.3999996185303,558.400024414062,14.3999996185303,-7.59999990463257,22,9.30000019073486,-2.29999995231628,281.899993896484,1442.5,859.200012207031,563.299987792969,48.2000007629395,142.976760864258,142.976318359375,0,0,0,0,0,0,1,0,0.971138477325439,0.167338997125626,2145.94360351562,-0.237476468086243,-0.0409197956323624,0.4229736328125,9.9223461151123,-2.288818359375e-05,0.137779235839844,0,0,0,0,0,81678.4921875
"44","P44","611",2578004.1263,1125329.2256,2.52763056755066,3.12870144844055,3.33761096000671,2.8886137008667,3.91724991798401,2.38135576248169,6.07231998443604,1.6805419921875,96885996,8925000,9100000,-13535000,46912500,11472500,45242500,10875000,4625000,-5310000,50555000,17197500,12,2.5,9.5,-3.79999995231628,1941,195.800003051758,131.100006103516,13.8000001907349,577.799987792969,419.899993896484,577.799987792969,478.200012207031,6.90000009536743,31.3999996185303,559.599975585938,14.6000003814697,-7.5,22.1000003814697,9.5,-2.09999990463257,239.300003051758,1484.09997558594,890.599975585938,587.900024414062,48.2000007629395,156.009246826172,155.990753173828,0,0,0,0,0,0,0,0,0.828703582286835,0.230524927377701,2120.0673828125,0.559678435325623,0.155688777565956,0.8043212890625,16.1513423919678,1.52587890625e-05,0.220504760742188,0,0,0,0,0,79025.0859375
"45","P45","112",2577800.6356,1125299.0633,2.82010817527771,3.03651738166809,3.2248649597168,2.88730144500732,3.94929313659668,2.26514959335327,5.96382188796997,1.54815936088562,20374000,7235000,5675000,-2222500,23037500,6830000,42195000,9150000,-50000,-5335000,47530000,16397500,10,2.29999995231628,9.30000019073486,-3.90000009536743,1914.30004882812,193.300003051758,129.699996948242,13.6999998092651,569.900024414062,414.299987792969,569.900024414062,470.5,6.80000019073486,31.2999992370605,557.900024414062,14.3999996185303,-7.59999990463257,22,9.30000019073486,-2.29999995231628,202.100006103516,1447.90002441406,863.099975585938,566.299987792969,48.0999984741211,157.020431518555,158.005462646484,0,0,0,0,0,0,0.990000009536743,0,0.435955762863159,0.213149562478065,2193.90576171875,0.899964988231659,0.440015584230423,1.49737548828125,29.2699699401855,0.00017547607421875,0.439384460449219,0.12841796875,0.0499267578125,0.03564453125,0,0.062189444899559,56383.5
"46","P46","369",2579001.5163,1125097.9478,2.39310503005981,3.11016869544983,3.40349507331848,2.95074248313904,3.85475397109985,2.44611477851868,5.99188137054443,1.73108959197998,68260000,10725000,10870000,-1620000,30450000,8040000,54400000,14022500,7530000,-7350000,61750000,20812500,12,2.40000009536743,9.39999961853027,-3.90000009536743,2056.5,207.399993896484,137.699996948242,14,613.700012207031,442.799987792969,613.700012207031,508.399993896484,6.90000009536743,31.3999996185303,559.299987792969,14.5,-7.5,22.1000003814697,9.39999961853027,-2.20000004768372,266.899993896484,1465.09997558594,876.400024414062,576.900024414062,48.5,162.01953125,154.003952026367,0,0,0,0,0,0,0,0,-0.855041205883026,-0.139982029795647,2036.72998046875,0.518316030502319,0.084783062338829,0.457977294921875,9.42068672180176,-0.0042724609375,0.127464294433594,0.0731201171875,0.018280029296875,0,0,0.03656005859375,74369.7421875
"47","P47","609",2579206.2457,1125077.9729,2.49578452110291,3.07840490341187,3.34841203689575,2.94563150405884,3.888751745224,2.41606259346008,6.15657949447632,1.70042014122009,22626001,-2077500,2362500,-142667504,165887504,35587500,30800000,1800000,-1907500,-7232500,38030000,10385000,11,2.20000004768372,9.19999980926514,-4,2076.10009765625,209.300003051758,138.899993896484,14,619.799987792969,446.700012207031,619.799987792969,513.599975585938,6.90000009536743,31.3999996185303,558.400024414062,14.3999996185303,-7.59999990463257,22,9.19999980926514,-2.29999995231628,255,1440.69995117188,857.900024414062,562.5,48.5999984741211,164.95475769043,164.954742431641,0,0,0,0,0,0,0.25,0,-0.644301116466522,-0.055730015039444,2046.82678222656,0.719519436359406,0.0721421539783478,0.261260986328125,5.40337705612183,0.0223770141601562,0.0730667114257812,0,0,0,0,0,72911.8203125
"48","P48","612",2579207.6281,1125089.7566,2.49578452110291,3.07840490341187,3.34841203689575,2.94563150405884,3.888751745224,2.41606259346008,6.15657949447632,1.70042014122009,22626001,-2077500,2362500,-142667504,165887504,35587500,30800000,1800000,-1907500,-7232500,38030000,10385000,11,2.20000004768372,9.19999980926514,-4,2076.10009765625,209.300003051758,138.899993896484,14,619.799987792969,446.700012207031,619.799987792969,513.599975585938,6.90000009536743,31.3999996185303,558.400024414062,14.3999996185303,-7.59999990463257,22,9.19999980926514,-2.29999995231628,255,1440.69995117188,857.900024414062,562.5,48.5999984741211,164.95475769043,164.954742431641,0,0,0,0,0,0,0.25,0,0.422088474035263,0.0814583003520966,2044.96997070312,0.902349710464478,0.173954427242279,0.51922607421875,11.1173362731934,-0.0125312805175781,0.152652740478516,0.096435546875,0.02410888671875,0,0,0.0482177734375,67077.9296875
